region_std,year,month,temp_c,prec_mm
Вологодская область,2012,7,18.180174,80.42177234425753
Вологодская область,2012,8,14.923597,68.1531511026527
Вологодская область,2012,9,10.706316,96.61238578696513
Вологодская область,2012,10,3.965566,103.73215697805341
Вологодская область,2012,11,-1.141492,81.38108522651449
Вологодская область,2012,12,-12.922459,48.926161901348955
Вологодская область,2013,1,-11.470065,25.229189064945245
Вологодская область,2013,2,-5.7138934,37.95196891318184
Вологодская область,2013,3,-11.428762,37.26333787081951
Вологодская область,2013,4,1.8456922,46.09770406251666
Вологодская область,2013,5,11.750791,57.67845181591108
Вологодская область,2013,6,18.13701,51.11901568879265
Вологодская область,2013,7,18.52623,89.33289685468564
Вологодская область,2013,8,16.731728,49.83088019220004
Вологодская область,2013,9,9.444659,48.840361863260526
Вологодская область,2013,10,3.8572006,71.48877537636211
Вологодская область,2013,11,1.5286572,105.18343842044796
Вологодская область,2013,12,-4.1042705,55.486553032127226
Вологодская область,2014,1,-11.832541,38.56053747746121
Вологодская область,2014,2,-4.609715,45.24041586421611
Вологодская область,2014,3,-1.695129,32.80719747625548
Вологодская область,2014,4,2.5127215,27.804218693559044
Вологодская область,2014,5,12.31238,62.14727575292279
Вологодская область,2014,6,14.449789,95.79742117707605
Вологодская область,2014,7,17.91024,60.98846403666383
Вологодская область,2014,8,17.39294,71.66884623547217
Вологодская область,2014,9,10.771455,33.2002692546881
Вологодская область,2014,10,0.4264088,43.47458216638045
Вологодская область,2014,11,-2.6465347,42.834337922348375
Вологодская область,2014,12,-5.361669,62.737250279141975
Вологодская область,2015,1,-8.496458,65.31757467505575
Вологодская область,2015,2,-4.5483017,31.45564928081199
Вологодская область,2015,3,-1.5791152,24.329852766993707
Вологодская область,2015,4,2.1848106,50.32187594612287
Вологодская область,2015,5,12.652031,84.36021940801538
Вологодская область,2015,6,15.716315,65.4251877055771
Вологодская область,2015,7,15.207917,116.32290974379906
Вологодская область,2015,8,14.629578,85.80566167572601
Вологодская область,2015,9,11.988628,73.63959030325537
Вологодская область,2015,10,2.134509,56.86390676375093
Вологодская область,2015,11,-2.1996288,55.83804972631569
Вологодская область,2015,12,-2.9266515,83.05392863193234
Вологодская область,2016,1,-13.570743,68.7326267420256
Вологодская область,2016,2,-2.9101257,47.2866426250081
Вологодская область,2016,3,-3.2414665,21.731617014983605
Вологодская область,2016,4,4.547566,47.0246495886933
Вологодская область,2016,5,13.368248,32.9341256922486
Вологодская область,2016,6,15.2491255,76.31318622621997
Вологодская область,2016,7,20.072832,99.03927965451423
Вологодская область,2016,8,17.771011,115.60121878109977
Вологодская область,2016,9,9.657746,85.56478137714195
Вологодская область,2016,10,2.659049,30.448173830969985
Вологодская область,2016,11,-5.9858694,68.71421400462378
Вологодская область,2016,12,-6.5697317,56.29052520508764
Вологодская область,2017,1,-10.86351,41.572114763106626
Вологодская область,2017,2,-8.100609,42.53465955173173
Вологодская область,2017,3,-1.1424078,44.7676062940181
Вологодская область,2017,4,0.9248312,60.804570314984666
Вологодская область,2017,5,5.837564,57.59262475661899
Вологодская область,2017,6,12.133926,128.608349164327
Вологодская область,2017,7,16.399612,147.43253628291086
Вологодская область,2017,8,16.744524,72.15913877679013
