region,year,subsidy_main,subsidy_secondary,subsidy_third,subsidy_col_4,subsidy_col_5,subsidy_col_6,subsidy_col_7,subsidy_col_8,subsidy_col_9,subsidy_col_10
Пермский край,2018,171000000684.0,2214057169.0,2263986400.0,3355318400.74,3932845926.4100003,2251260808.74,2653841328.24,1077459849.82,3176420909.17,3686360364.28
Пермский край,2019,171000000684.0,1631.4216000000001,932372322.9669274,225432212.03718632,164566665.31502262,60872351.601997964,157260705.21881604,60583.65202442,215425528.40155724,157261835.54549095
Пермский край,2020,171000000798.0,2382.5507000000002,2524216166.6559,363036757.63130033,265019236.9620714,461056094.61620027,529572843.8405403,460425616.97218907,529112943.0526068,97852601.28735316
Пермский край,2021,57000001083.0,2531.3062,1327.3599,2628.5304126300002,3574.8355583600005,1636.6868844599999,2402.18708678,1172.54438613,2630.18908854,3562.4450263
Пермский край,2022,57000001026.0,1843.0826,1021.9552999999999,2173.3314104300002,2935.6586973999997,1442.98154473,1940.0099481900002,1003.0960191599999,2176.98418976,2912.69007001
Пермский край,2023,1140.0,3667.5852,0.0,4322.24896978,3541.6961,780.55286978,3541.47825442,4.209881920000001,4322.0141745500005,3541.4781602900002
Пермский край,2024,969.0,3509.9022,0.0,4196.55327317,3394.343131,802.21014217,3394.3410484200003,2.78752756,4196.55055255,3394.3410048
Приморский край,2016,15000001142.0,2155.3972000000003,19104076.6986,33289388.2532,20446402.5238,12845511.5546,8348645.39286142,18892404.44704839,21162634.2881186,19147461.805208158
Приморский край,2017,15000000880.0,2192.9669,974952474.9515,944436458.8172467,640820813.1735734,303624411.8018467,640750510.3221287,968.0105871999999,944339849.9849412,640751399.5078181
Приморский край,2018,15000001056.0,2349263862.0,2605114600.0,3061297156.54,4335662178.27,1854246065.54,3019664983.52,1345682325.2899997,3331498439.11,4311776373.01
Приморский край,2019,15000001056.0,3019.8486,1738110004.3524318,87711140.40961865,77187516.55756387,10531929.46986447,77185790.46661197,4327156.77306912,87711177.73942892,77187714.13830219
Приморский край,2020,15000001232.0,3120.1096000000002,2886575991.3443,230119663.43239552,202507928.02972063,257733819.45449552,405008936.66026974,257733554.43929034,405008809.6521179,27617862.49457677
Приморский край,2021,5000001672.0,2580.68586,1637.7335800000003,2400.68156889,3973.3348134400003,1875.44763024,2414.50696735,1572.3902416300004,2410.2464718500005,3644.8182385200007
Приморский край,2022,5000001584.0,2264.5328,1463.2593,2525.92159356,3837.95336657,1816.3778032199998,2394.93122846,1488.3884043500002,2550.53925127,3837.92776493
Приморский край,2023,1760.0,4569.738,0.0,5028.46105331,4272.608510290001,755.8525430199999,4271.59133458,7.92036872,5027.25015091,4271.59133456
Приморский край,2024,1496.0,2625.4793,0.0,2834.84010204,2497.7172,337.12290204,2484.78516854,58.68389312,2819.44534542,2484.78516854
Псковская область,2016,174000000416.0,3627.8010999999997,1178366.8939,30104345.2351,14877297.652,15230880.3279,14727527.3029554,1121568.27403891,25562037.67934021,14783409.7436959
Псковская область,2017,174000000320.0,3298.9280999999996,1651390051.3884,1073319253.411152,914577319.520026,158751753.871452,914558592.1454637,1653.1518640799998,1073302134.3417602,914560198.3133951
Псковская область,2018,174000000384.0,3154096096.0,3224859600.0,3890707611.55,5440580020.7,1824557663.5500002,3828140343.63,1634953613.51,3975893727.65,5440560176.56
Псковская область,2019,174000000384.0,1889.339,985057868.963797,48566871.80967374,45168132.28553437,3405315.52737374,45167181.84707261,988.5594145,48566887.86289624,45168290.44563737
Псковская область,2020,174000000448.0,2449.5912,2387905706.5656,281482375.7385443,278669477.7670538,284297449.26244426,557333471.2656537,284297429.33603597,557333474.5731802,2817665.17503278
Псковская область,2021,58000000608.0,1863.18554,1256.86962,1444.26127701,2597.0991036699997,1199.25452501,1437.33577208,1169.97130569,1457.2684323899998,2353.4017461699996
Псковская область,2022,58000000576.0,1656.434,918.4687,1523.35820281,2362.2105671500003,861.5522028100002,1516.41111518,853.52277988,1527.5803148,2362.2104626100004
Псковская область,2023,640.0,4531.1908,0.0,4367.0038899500005,4305.3476,61.65628994999999,4296.2389129,7.98632924,4357.8028708500005,4296.2389129
Псковская область,2024,544.0,3528.2711,0.0,3410.9805429099997,3376.8704,34.11014291,3376.17888575,150.54036678,3410.2820436099996,3376.17888575
Республика Адыгея,2016,237000000442.0,982.0292000000001,487.76980000000003,24471999.458504,18922164.482802,5550907.199104,18921675.785256,488.12290882,24471999.34773982,18922163.091183
Республика Адыгея,2017,237000000340.0,738.6885,357457057.4567,9522492.322162751,9046745.61245223,482723.09036275,9046434.15575223,358.00667532999995,9522492.872138081,9046745.61245223
Республика Адыгея,2018,237000000408.0,858355202.0,977623000.0,900914933.3199999,1395266822.21,572614743.3199999,897348533.21,506961279.3,962338816.53,1376931721.1
Республика Адыгея,2019,237000000408.0,542.6846999999999,344827054.4436111,32067670.99731617,28861141.72840808,3211785.13911617,28860828.75178385,360.1225234,32067707.20325227,28861308.43792712
Республика Адыгея,2020,237000000476.0,2613.6044,4036971759.6729,254806344.71040377,252260456.86316788,257354167.41560373,504514203.13166785,257354136.36212328,504514209.17102706,2552459.64033964
Республика Адыгея,2021,79000000646.0,2966.027,2501.4257,2900.4091643399997,5316.6352775,2469.90916434,2896.33883179,2468.38719359,2924.5561589599997,5316.21724557
Республика Адыгея,2022,79000000612.0,3495.2982,3075.8278,3567.23789185,6552.9362823,3182.55966273,3563.35225317,3001.2802588199997,3573.7669106,6552.936282279999
Республика Адыгея,2023,680.0,5638.741999999999,0.0,5638.08848558,5569.358038820001,68.73044676,5569.358038820001,2.67043792,5638.08848558,5569.358038820001
Республика Адыгея,2024,578.0,4749.104799999999,0.0,4865.8703369899995,4727.3022,138.56813699,4727.3022,41.74198797,4865.8703369899995,4727.3022
Республика Алтай,2016,252000000947.0,1025.5418,464.3387,650997.2394,501382.0894,150653.0363,500917.7507,466.703478,650998.38033944,501382.06867522
Республика Алтай,2017,252000000730.0,860.0778,374404174.4038,3702582.73752508,3123421.11896254,586225.06352508,3123093.71516254,374.6534746,3702582.98719968,3123421.11896254
Республика Алтай,2018,252000000876.0,709816017.0,820859200.0,741965473.68,1143589621.05,447534084.68,728689015.4300001,410773815.48,746536789.7399999,1137154181.21
Республика Алтай,2019,252000000876.0,687.7393999999999,400686345.74612105,19396830.930372152,18427203.44074923,974971.87667215,18426829.40703388,397.31092108,19396836.23860871,18427410.53778012
Республика Алтай,2020,252000001022.0,1133.2804,1002162253.5147,217914304.89157113,215735821.9616625,220093331.9097711,431469568.4467264,220093326.4390921,431469571.76603496,2180403.3379198
Республика Алтай,2021,84000001387.0,871.7194999999999,424.26390000000004,802.1501132000001,1219.9287985800001,429.24946759,798.48982398,431.04890765,810.7050504,1219.79206212
Республика Алтай,2022,84000001314.0,713.2501,324.60949999999997,643.76840925,963.7446772200001,329.58749668999997,640.59366466,338.50286479999994,653.1248388600001,963.74226509
Республика Алтай,2023,1460.0,1022.7699999999999,0.0,1027.5931520000001,1017.31722049,10.27593151,1017.31722049,11.392510560000002,1027.59315191,1017.31722049
Республика Алтай,2024,1241.0,1705.893,0.0,1723.64818901,1701.8436000000002,21.80458901,1599.5824962400002,26.328363059999994,1620.35414463,1599.5824962400002
Республика Башкортостан,2016,240000000661.0,8184.842,4460020122.839,476712063.15514493,82077607.16522247,394644152.1521449,61043377.7281479,397675196.13984376,455682029.16520363,82077553.27038062
Республика Башкортостан,2017,240000000510.0,6643.2173,3436329936.3265,1670085005.910075,1334415880.7073965,335683062.0192753,1334412492.1270149,3471.70482286,1670085026.8841193,1334415862.7241287
Республика Башкортостан,2018,240000000612.0,5661424451.0,6330240600.0,6959747110.55,9883013790.61,4381796822.55,6713928463.83,3240798631.8900003,7271668267.490001,9876378853.73
Республика Башкортостан,2019,240000000612.0,4282.3076,2886274510.377863,458473286.99589914,403459089.7937722,55025253.95889917,403456128.52875674,2972.62647728,458460248.7719475,403448210.11934423
Республика Башкортостан,2020,240000000714.0,5295.7015,6191547233.7892,666050707.8390139,586129383.3235087,745976385.8667139,1172245514.913935,745975537.9945333,1172245529.9894073,79933372.9305485
Республика Башкортостан,2021,80000000969.0,7796.7766,4554.2872,7922.8640113500005,12007.1949646,4862.62650793,7623.304625680001,4314.9809315699995,7907.43396389,11820.27171639
Республика Башкортостан,2022,80000000918.0,6804.6683,4505.0179,7539.537707610001,11625.452747880001,5290.88730761,7258.85714653,4490.86718662,7605.04964675,11625.24136597
Республика Башкортостан,2023,1020.0,10812.976700000001,0.0,12396.029576339999,10745.213659899999,1650.8159164400001,10745.0937873,222.51689485999995,12395.88692761,10745.09378675
Республика Башкортостан,2024,867.0,7328.4965999999995,0.0,8703.19090902,7158.830999999999,1544.3599090199998,7158.12107891,72.89024567,8702.34535797,7158.121038949998
Республика Бурятия,2016,243000000960.0,1257.19365,551.37865,7703295.23385,5259681.5861,2444909.41885,5259127.78080655,549.93033069,7240755.31665233,5259661.80047085
Республика Бурятия,2017,243000000740.0,981.3392,421450121.4497,147156951.00144884,99017696.05040441,48146424.11194884,99017309.3869433,410.24412092,147156938.21652827,99017666.04354069
Республика Бурятия,2018,162000001008.0,714460840.0,775719800.0,795413192.76,1169453758.72,435590905.76000005,778999143.27,407908998.98999995,823428165.8100001,1165439455.54
Республика Бурятия,2019,162000001008.0,799.5304,405691348.36804044,34987839.49283905,32888803.10242698,2104398.6531390497,32888431.80619924,642458.5779985699,34987854.68438434,32889016.53883057
Республика Бурятия,2020,162000001176.0,1381.3563,1393550476.0854,155491219.38998133,146162641.46929196,164820521.96428135,292243909.9310176,164736751.1964714,292165223.84830624,9326078.69193728
Республика Бурятия,2021,1596.0,1459.8202999999999,944.8861999999999,1386.82489825,2283.9091021,980.5396829200001,1364.4059364700001,917.0066050000001,1384.8353814099999,2279.5026506599997
Республика Бурятия,2022,1512.0,1608.9401,1132.5137,1576.51231075,2683.72794788,1185.7468388599998,1556.0939756899998,1133.66939106,1580.18881418,2683.72794743
Республика Бурятия,2023,1680.0,5181.9735,0.0,5529.81981231,5178.828600000001,350.99121231000004,5178.828336570001,30.99855113,5529.81953196,5178.828336570001
Республика Бурятия,2024,1428.0,3554.9044999999996,0.0,3728.12085742,3451.7369,276.38395742,3451.5829393900003,63.253582460000004,3727.9434021100005,3451.5638516199997
Республика Дагестан,2016,246000000557.0,4908.182000000001,2647.0061,2285201.187,87685.6598,2203067.0111,85038.6537,2647.487444,291122.041496,87660.947942
Республика Дагестан,2017,246000000430.0,4084.5951,2300649900.6476,52200977.72260114,46612936.36495057,5599234.77510114,46610685.71634842,2394.45510227,52201071.52004894,46612936.36291811
Республика Дагестан,2018,246000000516.0,4686877527.0,5358454200.0,4945134105.309999,7518116452.65,2926490019.31,4824511218.89,2675135715.7200003,4930788512.8,7498600666.66
Республика Дагестан,2019,246000000516.0,3719.0254000000004,3031704419.6361475,44454052.6906376,42232683.95514774,2232206.3644375997,42229591.62355698,3030.4636566000004,44454160.70316417,42234647.29608269
Республика Дагестан,2020,246000000602.0,5922.418900000001,6649165308.6243,1202002633.8865721,1141906784.975782,1262101968.4309723,2283799690.0028768,1262101192.8660867,2283799974.856849,60108407.61795052
Республика Дагестан,2021,82000000817.0,5931.9838,3380.6545,6237.88207556,9272.02058316,3753.8719047899995,6006.59263912,3578.11786009,6393.05653093,9262.70208158
Республика Дагестан,2022,82000000774.0,4394.6228,2243.7709999999997,4546.50987466,6671.26601101,2448.85483653,4440.0964706899995,4222.28953334,6358.33971895,6671.266006589999
Республика Дагестан,2023,860.0,8374.796499999999,0.0,8760.496224409999,8372.334499999999,388.16172441,8372.328802259999,2850.0076516199997,8760.490323629998,8372.328802259999
Республика Дагестан,2024,731.0,8573.5038,0.0,8914.456699530001,8498.3668,416.08989952999997,8498.3631621,23.04535018,8914.45268457,8498.36316207
Республика Ингушетия,2016,78000000570.0,792.7599999999999,384.97759999999994,40243.542338,1092.182699,39965.759938,707.2050989999999,385.1775999999999,685.38103,1063.603345
Республика Ингушетия,2017,78000000440.0,695.7653,354070754.0704,632182.0236578999,600946.00187895,38185.3287579,600642.93147895,355.8581897100001,632183.8109217399,600946.00085225
Республика Ингушетия,2018,78000000528.0,1062612630.0,1360995400.0,1118750836.96,1779126665.32,736442251.96,1098348793.43,749224701.7,1186129253.3,1777983446.17
Республика Ингушетия,2019,78000000528.0,1059.7248,693722435.761711,13342997.16088347,12676365.99149147,672576.09202636,12675708.41820522,693.1943059800001,13343005.714728078,12676577.290661514
Республика Ингушетия,2020,78000000616.0,1588.6386,2057587964.2834,161299476.53891742,153235726.19784075,169364220.71851742,306467760.4288913,169364170.05331242,306467765.82470834,8067292.7385926
Республика Ингушетия,2021,26000000836.0,1004.6328999999998,529.0908,973.39310554,1475.17148365,553.17813154,950.1980978899999,515.12333052,966.76844752,1464.16718668
Республика Ингушетия,2022,26000000792.0,991.4777,482.4078,976.7579260000001,1439.480377,514.322062,958.42274498,493.65309543999996,983.0094980800001,1437.5207889800001
Республика Ингушетия,2023,880.0,2130.1651,0.0,2197.00880453,2123.1657999999998,73.84300453,2123.1656217,7.6740034800000005,2197.0086245,2123.1656217
Республика Ингушетия,2024,748.0,1616.3516,0.0,1646.91840159,1593.3898399999998,53.528561589999995,1593.3898399999998,3.009344,1646.91840159,1593.3898399999998
Республика Калмыкия,2016,255000000455.0,1451.8229999999999,794.9410999999999,116072.8785,100142.98975,17620.9966,99346.85748788,795.82714254,116001.48205035,100088.26191082
Республика Калмыкия,2017,255000000350.0,1708.8329999999999,922265622.2647,85578302.77308394,85252906.05549666,333537.20478394005,74217010.4907902,923.4411601199998,74501054.20006625,74217869.67824969
Республика Калмыкия,2018,255000000420.0,1711773305.0,1877335800.0,1693180075.1099997,2706762877.9700003,1040077591.11,1674653489.3700001,928744857.6700001,1761992738.2299998,2558429790.63
Республика Калмыкия,2019,255000000420.0,1430.2254,935789260.1246085,72759548.64979628,68394545.39901519,4371475.2121962905,68393628.97692755,88429.11699924999,72759681.64656724,68395004.0624981
Республика Калмыкия,2020,255000000490.0,2908.8437,3546846299.1782,443867854.3273621,439431295.0206426,448306129.55796206,878855895.8423926,448306117.553381,878855910.2417367,4442920.043965991
Республика Калмыкия,2021,85000000665.0,1971.6226000000001,1010.3235000000001,1953.1054142000003,2947.71311835,1026.8103142,1942.9050675100002,1023.2296482900001,1967.6905653800002,2947.7126997100004
Республика Калмыкия,2022,85000000630.0,1680.7624,920.0144,1622.48420676,2492.56967888,896.73624041,1614.56091229,973.77942717,1698.85047099,2492.56967851
Республика Калмыкия,2023,700.0,2750.0038,0.0,2723.0581692700002,2689.4809,33.57726927,2689.48051048,34.126858059999996,2723.05777428,2689.48051048
Республика Калмыкия,2024,595.0,2884.2039,0.0,2832.36395798,2799.9882,32.375757979999996,2799.9872316899996,25.43397171,2832.36297992,2799.9872316899996
Республика Карелия,2016,258000000286.0,417.27139999999997,181.54399999999998,10396570.716462,9876850.432931,520200.989062,9876667.848224,180.84673514,10396569.25282114,9876847.590883
Республика Карелия,2017,258000000220.0,402.735,176620876.6207,48194690.815158,45785143.008779,2416151.700858,45784978.35181386,176.93764538999997,48194647.69475102,45785101.94263235
Республика Карелия,2018,258000000264.0,358691366.0,372342000.0,441553518.18,602797908.59,245539439.18,416626790.16999996,192922699.28999996,447051577.99,602797570.91
Республика Карелия,2019,258000000264.0,548.3781,279224044.94380635,7116145.124344571,6689407.06906909,431862.96988255996,6689174.69723076,171821.77448074,7116143.57269085,6689458.71368438
Республика Карелия,2020,258000000308.0,598.9491,566129953.3116,126538145.21314189,125273121.58030096,127803412.45724188,250545068.40368024,127803408.43744537,250545070.174299,1266126.45295074
Республика Карелия,2021,86000000418.0,653.5909,333.485,588.54057983,894.2238161800001,313.57737983000004,584.39547327,325.16378412,598.07912033,889.96035551
Республика Карелия,2022,86000000396.0,526.71839,286.56779,509.81332223000004,794.17437085,291.66272223,507.60949697,313.45145254,527.51609699,794.17386834
Республика Карелия,2023,440.0,956.225,0.0,938.6679020199999,929.2760000000001,9.39190202,929.27567504,60.86802994000001,938.66757371,929.27567502
Республика Карелия,2024,374.0,806.3955999999998,0.0,756.1173736200001,748.5562,7.56117362,748.4308220999999,31.582720969999997,755.99072921,748.4308220999999
